window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
512,2017,-,zero,153388,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2017,2016,TimesFM_20M_US,153388,251,-6.32002478325433,48.093071165932145,50.508729561740374,50.05076285287233,49.14839043623894,17.955072423547975,1.18580563700857,0.0077017580743974495,15.141665601154681,7.125028739503165,9.98444616178995,-2.6536159271684783,0.2736031514550283,0.714157048758334,32.95992337622027,2.1686091518103985,-15.004850952672292,-0.9993197591490878
512,2018,-,zero,159436,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2018,2017,TimesFM_20M_US,159436,251,-5.024406401978343,50.106625856142905,55.803991223487614,44.84239996138437,50.04570043400689,-6.873037569618666,-0.3135276686767535,0.007522669052510203,21.92163007056566,-2.727395860959788,21.489391922038603,-12.903667917764263,-3.092152745677069,29.33469247676019,-12.8849638836524,-0.5843401439869903,6.011926314033738,0.2471796394602079
512,2019,-,zero,166477,252,0.0,,,,,,,0.0,,,,,,,,,,
512,2019,2018,TimesFM_20M_US,166477,252,-1.772718940775797,51.13258888615244,60.67053891374101,41.08752759518025,50.52197656071393,11.14465563011727,0.6415058476177672,0.004867250954078213,17.37264854483083,4.422482392903679,12.170003754800362,-5.075397603851832,0.7983038721275806,13.803659965046961,22.99159434249602,1.2512630383366627,-11.846938712378748,-0.6082929806581845
512,2020,-,zero,176277,253,0.0,,,,,,,0.0,,,,,,,,,,
512,2020,2019,TimesFM_20M_US,176277,253,-5.509347074007498,49.40236105674592,61.871807734403504,38.10673974638859,48.981404450245456,65.20692901946967,1.8826840621218874,0.013095870019373084,34.63508845237576,25.875765483916535,17.297202626386433,-11.70488351658413,-0.11582272434375707,5.103465094199692,113.42375768152138,2.312275340707487,-48.21682866205168,-1.135914466411857
512,2021,-,zero,183714,252,0.0,,,,,,,0.0,,,,,,,,,,
512,2021,2020,TimesFM_20M_US,183714,252,-5.203454602551916,49.59774431997561,56.68940388014705,43.751478356855635,49.69469861732773,-27.54865379352013,-1.0199444301935603,0.009198168515876515,27.00995561914298,-10.9320054736191,31.984049436841676,-6.003207854375663,0.5115158646206285,3.8600943097499902,28.048783961376074,0.8540232267807955,-55.59743775489622,-1.8248741001163582
512,2022,-,zero,191701,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2022,2021,TimesFM_20M_US,191701,251,-4.599776791978316,50.55894335449476,52.64229879995597,49.62257859156637,50.8098210238511,50.76980212492112,2.2306796825822777,0.008498119393160442,22.759790444744187,20.1467468749687,13.246117952672453,-4.429006806574762,-0.05361383990580929,0.7147322897917485,0.8057542644618987,0.021768042181912303,49.96404786045922,1.4976179861610832
512,2023,-,zero,208503,248,0.0,,,,,,,0.0,,,,,,,,,,
512,2023,2022,TimesFM_20M_US,208503,248,-5.214482492325123,50.56569929449456,50.496729334000214,50.63171134639934,50.55886725420784,34.368834806029525,1.780568315637216,0.00942975980161391,19.302171393367672,13.638426510329177,8.727638217581612,-3.203841824555931,0.2041750323092233,0.469776309609673,39.50835370373017,1.4825124489597623,-5.139518897700643,-0.17875388583300972
