window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
21,2018,-,zero,171935,251,0.0,,,,,,,0.0,,,,,,,,,,
21,2018,2017,TimesFM_20M_US,171935,251,-6.044516056513483,51.053595835635555,38.61516847128358,62.54517785809397,50.0798625219347,41.35799452613039,2.3156314623528527,0.009539384492092465,17.860352650463483,16.411902589734282,7.718275082312576,-5.450119204792178,-1.204344704618175,4.955808919776665,9.416046413331305,0.48516270807400264,31.941948112799075,1.3620210571378877
21,2018,2017,TimesFM_20M_Global,171935,251,-6.6853906399617635,50.51385698083578,46.4937141196134,54.22797614385302,50.34335126990883,13.391331837795349,0.646654618095549,0.009834691300251571,20.708630949290868,5.31402057055371,15.961236580641469,-12.649914178658022,-3.943731021859842,35.85632591690544,-4.323713944781661,-0.21705812820147227,17.71504578257701,0.7069497939448224
21,2018,2017,TimesFM_20M_Augmented,171935,251,-88.91601795883118,48.02570738942042,99.96608773587191,0.03916346831675414,32.478472771276635,-10.657653978288192,-0.5114007983030814,0.029422280579497518,20.840119948291395,-4.22922776916198,29.375072040463547,-3.2514085481463035,1.598553851320556,9.638679586663976,-10.240912814179724,-0.3873230446577932,-0.41674116410846435,-0.03606494154553161
21,2019,-,zero,180707,252,0.0,,,,,,,0.0,,,,,,,,,,
21,2019,2018,TimesFM_20M_US,180707,252,-22.885354493480904,50.4501762521651,47.21447712453755,53.81887184584453,50.42429360304741,-2.984079919396401,-0.1555671184439841,0.018131587506658615,19.181945061680214,-1.184158698173175,23.644976732251287,-6.200048906212545,-1.2192039317371481,7.184848632880287,19.954856274058017,1.0434015628514755,-22.938936193454424,-0.9745432434125796
21,2019,2018,TimesFM_20M_Global,180707,252,-7.164610798815341,50.15909732329129,62.49769455263472,37.31334854406217,49.22026916643194,-37.57604439152406,-2.090033490548502,0.009586568744936503,17.97868051466617,-14.911128726795262,33.51944984604223,-6.824759932816152,-1.2551814930335699,5.251664855772891,-7.920957680492738,-0.46956280007921136,-29.65508671103132,-1.258424110985423
21,2019,2018,TimesFM_20M_Augmented,180707,252,-20.16798186511044,50.862999219731385,95.22853764117475,4.673910588022681,37.46774220863536,-66.9842392631968,-3.644912440849445,0.01383971296510788,18.377461832138323,-26.581047326665395,57.22145075826652,-5.03948259448508,-0.19936007856511082,2.2153471810431196,-15.806176206037364,-0.7725981390349546,-51.17806305715945,-2.7502736494186144
21,2020,-,zero,189842,253,0.0,,,,,,,0.0,,,,,,,,,,
21,2020,2019,TimesFM_20M_US,189842,253,-18.55197997732214,49.19775392168224,62.329713302021126,37.37507396051853,48.734813320860965,-17.727502524067525,-0.4945308617923332,0.026964775812717022,35.84711065315027,-7.034723223836321,46.57112633763415,-11.224710510106053,-0.6557505967905467,3.3610375678121125,67.63452201671204,1.5627465996599912,-85.36202454077959,-1.700763273997601
21,2020,2019,TimesFM_20M_Global,189842,253,-9.40225983390166,49.89991677289535,21.607548934180603,80.03550104889463,45.79646474141523,-23.6638589085877,-0.5974923774793192,0.016291912111103132,39.60529004306297,-9.390420201820515,50.43473395524794,-9.582194201553843,-0.209766332585715,2.244175235095831,73.56212788170183,2.0198547407590124,-97.22598679028955,-1.814849639197809
21,2020,2019,TimesFM_20M_Augmented,189842,253,-86.1136662039996,49.57490966171869,99.99787473699871,0.010757893604432252,33.15343654556892,55.077352127603504,1.6635356085346056,0.04665689779401687,33.10861026661201,21.856092114128376,23.051118516816793,-5.599051990856728,0.4945743099658521,1.766621647449206,81.99989534130681,1.7111767412101606,-26.92254321370331,-0.8931947622108782
21,2021,-,zero,209330,252,0.0,,,,,,,0.0,,,,,,,,,,
