window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
512,2020,2019,Chronos_Small_US,100507,253,-4.498008523053776,50.26714557195021,58.568899437754126,41.96107445999548,49.91469894184276,-15.349974961082477,-0.5337500732673801,0.010605713043147003,28.758731342399212,-6.0912599051914595,31.459742055894512,-7.942271397377436,0.34412556157402296,5.994153939653237,55.85841300964205,0.9760548427358345,-71.20838797072454,-1.4090264247438073
512,2020,2019,TimesFM_20M_US,100507,253,-3.4071577457439606,51.26110619160854,63.46180035407871,38.84538709743716,50.44861191928764,-28.425441656150742,-0.7216858346822116,0.009756787778493078,39.38755659333074,-11.279937165139184,44.65109219893479,-13.927797360464375,-0.2879299869055798,8.434101760534567,27.637608947632003,0.4921811068536703,-56.06305060378275,-1.2465838416290969
512,2021,-,zero,102616,252,0.0,,,,,,,0.0,,,,,,,,,,
512,2021,2020,Chronos_Small_US,102616,252,-1.363034037491473,51.740469322522806,77.5548990459703,24.312320916905446,47.587043549034625,-25.364190937077876,-1.1577629376852439,0.002681907981415047,21.90793133159833,-10.065155133761062,34.47165135936685,-6.097617703489959,-0.8496740722064532,1.6611159297600677,38.41753941114674,1.6403210645608015,-63.7817303482246,-1.9574870201797656
512,2021,2020,TimesFM_20M_US,102616,252,-4.755012633607825,50.94527169252358,58.40844513858834,43.467048710601716,50.644898338292535,-15.774476303325988,-0.537516091981878,0.0072477316659439375,29.346984283138106,-6.259712818780154,39.135361716517714,-15.543628521845676,-2.074339271511884,20.919972851671254,37.3249205069291,1.277413847433825,-53.09939681025509,-1.853434455137976
512,2022,-,zero,106476,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2022,2021,Chronos_Small_US,106476,251,-0.6466820893870073,49.60366655396521,61.182737589747546,38.855460483945166,49.17894782861615,-14.606106831553832,-0.553990219732369,0.002331755705312139,26.365279225705464,-5.796074139505489,26.239965255131324,-8.111042421051234,-0.5733552767002299,2.2158441781578726,-23.668697579257522,-0.7636908804602984,9.062590747703698,0.20248141012327522
512,2022,2021,TimesFM_20M_US,106476,251,-5.937290406891904,49.588639693452045,52.590133559793095,47.01812494249701,49.65022094101744,-17.21578730545588,-0.6511047602514297,0.006871324648037048,26.440886868662822,-6.831661629149158,36.15819214701287,-9.33104741142881,-0.8524750411398669,3.6375866047070775,-26.393328589484824,-0.6769567257752812,9.177541284028944,0.25109199226161105
512,2023,-,zero,113924,249,0.0,,,,,,,0.0,,,,,,,,,,
512,2023,2022,Chronos_Small_US,113924,249,-1.2453550469794683,50.05178891190618,42.595889582217,57.744645182001385,49.82505982601233,-22.564821834405343,-0.9874765539920362,0.0025311921562786673,22.850995036979203,-8.954294378732278,24.335990072922176,-5.823468644160565,-0.49864391572934513,0.5538768553598041,26.08495474007809,1.2170940450386436,-48.64977657448343,-1.3863922273057518
512,2023,2022,TimesFM_20M_US,113924,249,-5.205481889401198,50.05442224640989,51.43726340898485,48.62763282267126,50.03051274505266,4.524789800981012,0.2312279842347475,0.006310843305394612,19.568521586848032,1.7955515083257985,9.471462100964413,-5.022671875882556,-0.2887676033814727,0.8077995564884892,38.588561893994644,1.52767304365432,-34.06377209301364,-1.0705991733248854
5,2017,-,zero,95174,251,0.0,,,,,,,0.0,,,,,,,,,,
5,2017,2016,Chronos_Small_US,95174,251,-3.431898190369864,48.02467060331603,24.793837242045136,75.85156906855728,45.68996067712041,-5.895842335918147,-0.5670613978928097,0.003097670443355281,10.397185133438803,-2.339619974570693,9.008011294426133,-1.8913857760229513,0.11617284449088561,0.3422200518898384,17.581946230075435,1.4562200733781874,-23.477788565993578,-1.5932489787358577
