window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,IC_mean,IC_t,IC_pos_%,long_ann_%,long_sharpe,short_ann_%,short_sharpe
252,2023,2022,Chronos_Small_Synthetic,11398,239,-1.3981041977705555,48.982277592560095,51.49171270718232,46.699061662198396,48.98654360275137,-4.420927290048365,-0.35318956744189456,0.0018440960748205277,12.517151404183759,-1.7543362262096684,13.676954696686849,-2.7666444201773186,-0.2998045261410868,0.9504596459416055,-0.004704578933113469,-0.4732691873642975,54.811715481171554,25.727492270524415,2.0589925357482888,-30.14841956057278,-2.2027935032364594
21,2017,-,zero,11961,246,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2017,2016,Chronos_Small_Synthetic,11961,246,-4.445956671106077,50.36368196639077,50.81967213114754,50.0,50.2318958893618,5.3954031413652634,0.6345107288165907,0.0026629066069120302,8.503249663607878,2.1410329926052634,5.660501049745736,-1.7301436470094138,-0.11738749617159533,-0.29652733185492464,0.019263913273629307,1.904921940894258,52.84552845528455,11.99492585676103,1.2787861730881944,-6.599522715395767,-0.6359632257100755
21,2018,-,zero,11999,247,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2018,2017,Chronos_Small_Synthetic,11999,247,-4.126134409326143,48.74572881073423,56.093023255813954,42.783816425120776,48.73812531101209,-13.679772232902625,-1.4385199967156213,0.0027532736357211824,9.509615621705507,-5.42848104480263,14.055552744111921,-1.71058045665022,0.3287689777589304,0.3796821290412731,-0.013205261270153696,-1.373739239794005,44.534412955465584,-0.15472075047481373,-0.010366205359549099,-13.525051482427806,-0.8068232467827364
21,2019,-,zero,12077,242,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2019,2018,Chronos_Small_Synthetic,12077,242,-6.358020246923046,49.30032292787944,50.30482494338966,48.390151515151516,49.289306991536165,5.188718176642844,0.4806558099576566,0.00325411839650473,10.795080531950596,2.0590151494614464,8.599742081386596,-2.723539434798533,0.06022245199462193,1.720006788066084,0.00697134821414441,0.6653803270139627,49.586776859504134,35.62651586188568,3.405354167616459,-30.43779768524284,-2.2908744168062714
21,2020,-,zero,12204,245,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2020,2019,Chronos_Small_Synthetic,12204,245,-9.649159343708735,49.557522123893804,49.799126637554586,49.34403457323661,49.518973833065196,-0.7327094216357876,-0.05562085314699856,0.005411020617252756,13.17328627986582,-0.2907577069983284,11.779122842111157,-6.01997329755134,-1.1545549045062822,11.560772644971639,-0.001990400648199885,-0.19674296394001972,48.97959183673469,11.688714232941074,0.5743159772915296,-12.421423654576856,-0.5126801962196476
21,2021,-,zero,12177,244,0.0,,,,,,,0.0,,,,,,,,,,,,,
