model,cohort,ckpt,n,R2_OOS_%,acc_%,IC,LS_30d_%,long_30d_%,short_30d_%,LS_ann_%,LS_sharpe
Chronos_Small_Synthetic,2017,2016,41,-10.971785112388876,53.333333333333336,-0.1074912891986063,-3.4354030471309733,-8.719613184222782,5.284210137091809,,
Chronos_Small_Synthetic,2018,2017,62,-4.325988162938033,52.741935483870975,0.1848102540857697,1.4315801677485678,0.21037975056347077,1.2212004171850972,,
Chronos_Small_Synthetic,2019,2018,35,-8.492035525206143,57.52380952380952,-0.3966386554621849,-8.435516945209464,-11.19979864118449,2.7642816959750247,,
Chronos_Small_Synthetic,2020,2019,30,-7.232186349158365,49.0,-0.06963292547274749,2.6775128400964965,15.29055533173636,-12.613042491639865,,
Chronos_Small_Synthetic,2021,2020,29,-3.88322893037063,54.02298850574713,-0.4689655172413792,-9.75396301477183,-4.043596650920113,-5.710366363851718,,
Chronos_Small_Synthetic,2022,2021,48,-0.45806451882850485,53.541666666666664,0.28017802865827185,11.720328701727862,12.398135395606936,-0.6778066938790739,,
Chronos_Small_Synthetic,2023,2022,41,-1.651616177886872,54.146341463414636,0.16271777003484325,13.898945877298996,7.709920341572432,6.189025535726563,,
Chronos_Small_Synthetic,ALL,-,286,-5.015938072534776,53.484848484848484,-0.059288904942290444,1.1576406542513793,1.6637117633074021,-0.506071109056023,9.724181495711582,0.364460398280856
