model,cohort,ckpt,n,R2_OOS_%,acc_%,IC,LS_30d_%,long_30d_%,short_30d_%,LS_ann_%,LS_sharpe
Chronos_Small_Synthetic,2017,2016,106,-1.9530242116374996,45.09433962264151,-0.1254754767362773,-4.132086259514976,-4.724781292902468,0.5926950333874924,,
Chronos_Small_Synthetic,2018,2017,131,-0.9657995051102874,53.63867684478372,0.21060695030160678,11.540633177998163,5.847762812490214,5.69287036550795,,
Chronos_Small_Synthetic,2019,2018,113,-3.00637397677892,52.713864306784664,-0.07627753010845699,-7.940003387851275,-1.496052628476489,-6.443950759374785,,
Chronos_Small_Synthetic,2020,2019,184,-2.378236374179954,48.69565217391305,0.14195257267245862,2.127175418885374,17.255285931365304,-15.128110512479932,,
Chronos_Small_Synthetic,2021,2020,327,-1.4359661188388495,46.36085626911315,0.09872612557948623,3.6168395076814437,-4.8381966446833635,8.455036152364807,,
Chronos_Small_Synthetic,2022,2021,88,-4.2749815398807955,44.696969696969695,0.16868021556126944,-1.3311536683851295,-8.31673306471938,6.98557939633425,,
Chronos_Small_Synthetic,2023,2022,68,-0.5042638194394211,52.54901960784314,0.18295988090239337,10.974847847384222,-7.404167690944894,18.379015538329117,,
Chronos_Small_Synthetic,ALL,-,1017,-1.9576256538051588,48.56440511307769,0.08588181973892574,2.1223218051711177,-0.525268939695868,2.6475907448669855,17.827503163437388,0.8401726540501551
