window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
512,2017,-,zero,10615,246,0.0,,,,,,,0.0,,,,,,,,,,
512,2017,2016,TimesFM_20M_US,10615,246,-5.567143843738442,54.630240226095154,49.06103286384976,59.031877213695395,54.04192807525748,53.59198401703557,4.8739523273325736,0.0033337850454896395,10.99559052239756,21.266660324220464,4.938882109443354,-2.078535213037126,-0.15319636833206,0.6420629214313762,39.72820635572205,3.353771907743825,13.863777661313524,1.253859283524523
512,2017,2016,Chronos_Small_US,10615,246,-2.077633369472043,50.81488459726802,50.917626973965,50.73368190251307,50.657352343475516,19.625929679731737,2.041991406066835,0.001965820463994382,9.611171536482644,7.788067333226879,4.868136143008883,-2.1022773022929666,-0.09954585261709452,0.5077052442844443,24.520441679290812,2.348311927760542,-4.894511999559073,-0.446041934345876
512,2018,-,zero,10097,247,0.0,,,,,,,0.0,,,,,,,,,,
512,2018,2017,TimesFM_20M_US,10097,247,-1.717318651620725,51.23303951668813,58.728040916166336,45.214285714285715,51.22735564079992,59.67695278011337,4.234492787932282,0.0036051219931332703,14.093058075381409,23.681330468298956,4.380554992961471,-2.515803244628964,0.2713139346567979,1.0854820100028912,24.283376306343865,1.2448829940119372,35.393576473769514,1.917103145873802
512,2018,2017,Chronos_Small_US,10097,247,-1.3874802434970412,50.06437555709616,55.68156548810318,45.55357142857142,50.068252702176366,19.42934902829468,1.8162192964465784,0.002192834765949009,10.697688911415092,7.710059138212174,5.27441736937535,-1.718268665917927,0.17320778855397453,0.04678513717183641,4.867443540043555,0.30005986741408225,14.56190548825112,0.8080970125800555
512,2019,-,zero,10276,242,0.0,,,,,,,0.0,,,,,,,,,,
512,2019,2018,TimesFM_20M_US,10276,242,-0.6411668223074596,49.47450369793694,67.2704816797036,33.51790328534515,48.445174329219945,12.299354527586518,1.1071137336362926,0.001306774986357782,11.109386645570313,4.880696241105761,10.172942567293596,-2.6982796862732332,-0.4382622277227098,1.1678869134203156,28.65804135745356,2.1685988166178944,-16.358686829867043,-1.370810585107425
512,2019,2018,Chronos_Small_US,10276,242,-2.0724537203277826,50.49630206305956,54.837381638534374,46.60391288298265,50.49461423841326,8.895121198678689,0.8388430214329492,0.0019146684959094019,10.60403552441033,3.52980999947567,13.826766516950052,-2.35250393044628,0.0052335034163153256,1.4040501185233447,26.74277950662625,2.343733263196309,-17.847658307947565,-1.449653801229388
512,2020,-,zero,11035,245,0.0,,,,,,,0.0,,,,,,,,,,
512,2020,2019,TimesFM_20M_US,11035,245,-7.231374134366697,48.699592206615314,63.10792482077117,36.04017705141301,48.14618380054224,-8.289302614295899,-0.4943034506862606,0.004192047448582401,16.769663660626968,-3.2894057993237693,21.69264254965,-3.7535294232050154,-0.2546752004002787,3.01017098120724,8.41536739323657,0.34386762429748063,-16.704670007532474,-0.7542762368799287
