model,cohort,ckpt,n,R2_OOS_%,acc_%,IC,LS_30d_%,long_30d_%,short_30d_%,LS_ann_%,LS_sharpe
TimesFM_20M_Synthetic,2017,2016,106,-6.943288288910354,44.18238993710692,0.029266695216263194,5.514525653840548,-0.761075656622261,6.275601310462808,,
TimesFM_20M_Synthetic,2018,2017,131,-17.493247370840372,47.735368956743,-0.023973736187476648,-0.5298423558432448,-0.06163076428411828,-0.4682115915591265,,
TimesFM_20M_Synthetic,2019,2018,113,-26.01172094209627,49.76401179941003,-0.03894969725197952,4.164427741162001,4.948438235597508,-0.7840104944355071,,
TimesFM_20M_Synthetic,2020,2019,184,-20.77206307146686,48.53260869565217,0.0565564138621872,6.381611405177565,15.999463011560126,-9.61785160638256,,
TimesFM_20M_Synthetic,2021,2020,327,-43.24052217020673,46.07543323139653,-0.052822648730793044,-5.353351460160019,-11.314314151759717,5.960962691599699,,
TimesFM_20M_Synthetic,2022,2021,88,-21.65977248080937,43.06818181818181,-0.03170018667887712,-6.897164658982661,-12.586347391459151,5.68918273247649,,
TimesFM_20M_Synthetic,2023,2022,68,-4.470187916329582,51.86274509803922,0.2848417757758522,13.977062585188404,-2.80254255587158,16.77960514105998,,
TimesFM_20M_Synthetic,ALL,-,1017,-25.701741929292627,47.073090789904946,0.03188837371502518,2.4653241300546562,-0.9397156104055995,3.405039740460255,20.708722692459112,0.9817744396611247
