ckpt_year,test_year,model,n_fc,R2_oos_%,dir_hit_%,corr,bull_%,strat_ann_%,strat_dm_ann_%,bh_ann_%,strat_sharpe,strat_dm_sharpe,bh_sharpe,pred_cum_mean_%,pred_cum_std_%
2010,2021,TimesFM_20M_Global,49,-1.4067601567412824,67.3469387755102,-0.2724489795918367,100.0,24.583592677874222,8.133686782143478,24.583592677874222,1.2759882648849983,1.3742629458794107,1.2759882648849983,2.961472305606658,1.0691323047994783
2010,2022,TimesFM_20M_Global,49,-0.9092358385001331,40.816326530612244,0.05479591836734694,85.71428571428571,-10.870756009301797,5.8363690408940405,-21.29829351137461,-0.5471306397747383,0.3834665056264811,-1.0830718035936489,1.3826870544624161,1.20532882688244
2010,2023,TimesFM_20M_Global,48,-0.304698545288451,60.416666666666664,-0.0022796352583586625,66.66666666666666,16.772609397249806,4.368423321222337,26.23956296026313,1.3238963885056754,0.7304887376924774,1.6257449424466792,0.3680436889757668,1.1447971511903792
2010,2024,TimesFM_20M_Global,48,0.5752705338573527,62.5,-0.2790924880590534,93.75,52.484047563975665,11.571229500986124,55.38039212760588,2.083936150275475,0.8010627907004532,2.0813986967000004,1.913045705378169,1.3236792887848678
2010,2025,TimesFM_20M_Global,48,1.1579591041126602,77.08333333333334,0.06437255753365176,97.91666666666666,52.37005706424449,18.186215571866214,53.049396875521346,1.9013173660713751,1.315948946648608,1.9226185508996683,2.8691594812320846,1.2927198143484682
2010,2026,TimesFM_20M_Global,20,3.0031449192921666,90.0,0.28872180451127816,100.0,158.43074015588095,0.0,158.43074015588095,2.996121771816396,,2.996121771816396,4.787531451536749,1.1251584616959875
2010,ALL,TimesFM_20M_Global,754,0.1804806275563009,57.95755968169761,0.060967352407555665,83.81962864721486,15.868838620154623,12.603364315524402,18.30800576174425,0.8893486858033656,0.8207203100913839,0.9465501734923482,1.3587743857355479,1.438316922642602
2010,2011,TimesFM_20M_US,50,-4.4534267789120285,42.0,-0.02674669867947179,96.0,-7.607655091004617,-6.691280995861748,-12.815494737311962,-0.35769612140694773,-1.2616968582573351,-0.6105696996790727,3.554451830094167,2.089442536648943
2010,2012,TimesFM_20M_US,50,-2.5746692382920155,54.0,0.07707082833133252,82.0,16.1985472071273,7.385426914149007,13.092795433434844,1.1304829504970546,0.7821243539563694,0.8225890110974545,2.222213448802956,2.29608814993143
2010,2013,TimesFM_20M_US,49,-4.450192769641803,51.02040816326531,-0.2801020408163265,75.51020408163265,7.561430601953134,-1.1984115814848595,9.659011862503974,0.780140129877531,-0.27217500268653977,0.762225771263701,1.1209598611549663,1.5849341529394985
2010,2014,TimesFM_20M_US,49,-4.034395573594152,59.183673469387756,-0.4090816326530612,87.75510204081633,12.984755922603375,8.445729889017883,19.348912043878542,1.1794150389368077,0.9501887960628894,1.6766885908571623,2.0603408789834647,1.5188250011501265
2010,2015,TimesFM_20M_US,49,-2.6927256226898066,44.89795918367347,0.1293877551020408,87.75510204081633,-1.8538504157429303,-5.71944538455913,-7.28637707664288,-0.15470601390031688,-0.7948675121133932,-0.5602236818818834,1.8521526995124369,1.4166909402131456
2010,2016,TimesFM_20M_US,49,-2.2389510683173075,61.224489795918366,-0.225,93.87755102040816,18.19281265636392,2.6374889402476676,23.406562475091498,1.1951812608349646,0.31296994095376957,1.46986999466773,2.5443975815325253,1.794009759481812
2010,2017,TimesFM_20M_US,49,0.13750378048698053,67.3469387755102,0.03306122448979592,89.79591836734694,19.174793633253806,6.952665134667835,19.15115364091178,2.085182835548828,1.0638337271186846,2.013553056399466,1.791302768940808,1.2561348212683843
2010,2018,TimesFM_20M_US,50,-2.3656382925664188,44.0,0.09387755102040815,84.0,-11.545866773382063,1.9829984550273627,-6.217438019071242,-0.8977153689956496,0.2857013538064288,-0.432536655571013,2.0054623713886217,1.7626528360855769
